txn_id,date,amount,category,region,payment_method,status,description,vendor_id
TXN-020821,2023-10-31,110.6,Travel,EU-North,credit_card,completed,equipment purchase renewal service travel,V0236
TXN-014582,2023-08-01,1858.94,Travel,EU-South,crypto,completed,equipment equipment renewal purchase subscription,V0497
TXN-023812,2023-12-13,239.42,Travel,US-West,ach,completed,subscription equipment meal subscription,V0159
TXN-030260,2024-03-17,637.43,Operations,APAC,check,pending,equipment renewal,V0034
TXN-046294,2024-11-07,1342.72,Operations,EU-North,ach,completed,purchase service,V0347
TXN-047508,2024-11-25,210.43,Food & Bev,LATAM,credit_card,pending,renewal meal subscription,V0317
TXN-015514,2023-08-15,1051.22,Training,US-West,check,pending,subscription renewal travel,V0404
TXN-043090,2024-09-21,50.36,Travel,EU-South,wire,refunded,purchase purchase meal renewal purchase,V0358
TXN-032830,2024-04-23,104.95,Training,LATAM,credit_card,completed,renewal license license,V0160
TXN-035968,2024-06-07,1696.37,Marketing,APAC,credit_card,completed,service service,V0419
TXN-001704,2023-01-26,802.97,Marketing,EU-South,credit_card,completed,meal travel purchase,V0486
TXN-028613,2024-02-21,394.77,Travel,APAC,crypto,pending,meal subscription service renewal purchase renewal,V0056
TXN-015645,2023-08-17,1087.57,Training,US-East,credit_card,completed,subscription purchase renewal,V0350
TXN-029554,2024-03-07,784.41,Legal,US-West,wire,completed,license travel travel,V0025
TXN-030212,2024-03-16,137.55,Training,APAC,wire,completed,license meal,V0348
TXN-011094,2023-06-13,6160.55,Technology,LATAM,ach,completed,license service,V0392
TXN-021885,2023-11-15,-111.31,Marketing,EU-South,wire,pending,subscription license service renewal purchase equipment,V0170
TXN-032733,2024-04-21,173.62,Technology,APAC,credit_card,completed,service license license travel subscription,V0327
TXN-047073,2024-11-18,915.83,Marketing,LATAM,crypto,completed,,V0227
TXN-002419,2023-02-05,25.12,Training,EU-North,crypto,completed,renewal license purchase license subscription meal,V0311
TXN-024398,2023-12-21,316.61,Marketing,APAC,check,completed,license equipment license travel renewal,V0019
TXN-020271,2023-10-23,50.88,Operations,EU-North,crypto,completed,purchase license,V0080
TXN-039184,2024-07-25,2607.43,Food & Bev,LATAM,ach,completed,subscription service,V0385
TXN-028198,2024-02-15,1228.89,Travel,LATAM,wire,completed,travel subscription renewal,V0175
TXN-004619,2023-03-09,-30.61,Food & Bev,US-East,ach,completed,renewal license subscription travel subscription,V0122
TXN-021487,2023-11-09,3766.35,Travel,US-West,credit_card,completed,travel service travel subscription purchase equipment,V0429
TXN-031667,2024-04-06,1098.58,Food & Bev,EU-North,credit_card,completed,license subscription service renewal equipment travel,V0497
TXN-034045,2024-05-11,565.74,Training,EU-South,wire,completed,purchase meal renewal travel,V0086
TXN-020395,2023-10-25,556.52,Food & Bev,EU-South,check,completed,purchase subscription purchase license purchase license,V0349
TXN-005585,2023-03-23,605.41,Legal,US-West,crypto,completed,equipment license travel travel,V0439
TXN-034452,2024-05-16,67.36,Payroll,EU-North,check,completed,travel license,V0338
TXN-038571,2024-07-16,264.55,Legal,LATAM,check,completed,travel equipment meal renewal purchase,V0458
TXN-044719,2024-10-15,96.0,Technology,EU-North,wire,completed,meal renewal,V0385
TXN-008316,2023-05-03,1298.89,Travel,EU-South,crypto,completed,renewal renewal meal purchase travel equipment,V0042
TXN-049249,2024-12-20,3595.23,Travel,US-East,wire,refunded,license service license service,V0072
TXN-026491,2024-01-21,508.41,Food & Bev,US-East,credit_card,completed,subscription license,V0372
TXN-032851,2024-04-23,3709.63,Training,LATAM,wire,pending,subscription meal service subscription,V0333
TXN-023955,2023-12-15,346.16,Operations,APAC,credit_card,completed,,V0093
TXN-010375,2023-06-02,532.97,Payroll,US-West,wire,completed,license renewal purchase,V0072
TXN-031415,2024-04-03,72.69,Payroll,US-East,credit_card,completed,service purchase purchase meal,V0080
TXN-043998,2024-10-04,464.03,Legal,EU-South,check,completed,license purchase renewal equipment purchase,V0333
TXN-035785,2024-06-04,5592.17,Technology,US-West,check,completed,renewal travel,V0448
TXN-024043,2023-12-16,49.68,Legal,LATAM,crypto,completed,meal travel travel,V0188
TXN-033603,2024-05-04,1154.32,Operations,APAC,credit_card,completed,renewal equipment service license renewal,V0087
TXN-023569,2023-12-09,700.36,Payroll,LATAM,credit_card,completed,meal renewal,V0146
TXN-042521,2024-09-13,2385.93,Payroll,EU-North,wire,completed,purchase meal travel travel,V0051
TXN-040804,2024-08-19,243.26,Travel,EU-South,ach,completed,service meal license renewal,V0362
TXN-046042,2024-11-03,787.65,Legal,LATAM,wire,completed,license renewal meal,V0117
TXN-018817,2023-10-01,356.74,Payroll,LATAM,check,completed,license license purchase service,V0226
TXN-013200,2023-07-12,262.7,Operations,US-West,check,completed,meal renewal purchase meal service license,V0266
TXN-012651,2023-07-04,159.15,Food & Bev,LATAM,credit_card,pending,license renewal purchase,V0389
TXN-013270,2023-07-13,977.54,Food & Bev,APAC,crypto,completed,travel equipment equipment renewal renewal license,V0385
TXN-030834,2024-03-25,1214.9,Technology,EU-South,ach,refunded,meal subscription travel renewal,V0135
TXN-024049,2023-12-16,356.11,Legal,APAC,crypto,completed,meal purchase renewal service purchase service,V0039
TXN-038325,2024-07-12,9277.49,Training,US-East,credit_card,completed,license meal meal meal service,V0401
TXN-046795,2024-11-14,446.66,Operations,EU-South,check,completed,service purchase equipment,V0381
TXN-032848,2024-04-23,1877.92,Legal,US-East,wire,completed,renewal service license service,V0482
TXN-022594,2023-11-26,274.72,Payroll,EU-North,crypto,completed,renewal license service meal service,V0048
TXN-007544,2023-04-22,680.19,Travel,US-East,check,completed,subscription purchase purchase meal license,V0058
TXN-034140,2024-05-12,47.7,Marketing,EU-North,credit_card,completed,license equipment purchase,V0299
TXN-045700,2024-10-30,504.42,Marketing,EU-North,wire,completed,renewal subscription equipment license travel service,V0321
TXN-030915,2024-03-26,487.52,Travel,EU-South,ach,completed,equipment travel,V0423
TXN-003193,2023-02-16,2091.95,Training,US-East,crypto,pending,equipment service meal travel renewal equipment,V0270
TXN-018436,2023-09-26,170.15,Payroll,EU-North,crypto,completed,travel license renewal service service,V0256
TXN-039286,2024-07-27,658.34,Travel,APAC,check,completed,,V0374
TXN-022622,2023-11-26,495.0,Food & Bev,EU-South,crypto,completed,subscription renewal renewal subscription renewal travel,V0281
TXN-019994,2023-10-19,122.66,Food & Bev,EU-South,wire,completed,meal equipment license,V0304
TXN-042127,2024-09-07,136.51,Training,APAC,wire,completed,service license,V0170
TXN-044260,2024-10-08,779.03,Payroll,EU-North,ach,completed,subscription meal service,V0130
TXN-023221,2023-12-05,364.05,Marketing,EU-South,ach,completed,equipment subscription renewal renewal renewal purchase,V0057
TXN-042202,2024-09-08,595.1,Travel,APAC,wire,completed,equipment renewal renewal meal license,V0370
TXN-035339,2024-05-29,4971.03,Technology,LATAM,ach,completed,renewal purchase subscription purchase equipment license,V0082
TXN-024326,2023-12-21,927.8,Legal,US-West,wire,completed,travel equipment subscription equipment purchase,V0384
TXN-017820,2023-09-17,560.28,Travel,US-East,wire,completed,service renewal renewal equipment license,V0175
TXN-028143,2024-02-14,164.14,Marketing,US-East,ach,completed,meal meal service travel travel service,V0075
TXN-003102,2023-02-15,92.27,Legal,US-West,ach,completed,license purchase purchase equipment,V0199
TXN-006656,2023-04-09,384.62,Food & Bev,US-West,credit_card,completed,renewal travel renewal,V0095
TXN-026741,2024-01-25,68.12,Travel,EU-North,ach,completed,purchase license travel travel,V0364
TXN-016352,2023-08-28,990.27,Food & Bev,US-West,crypto,completed,meal equipment renewal renewal purchase subscription,V0494
TXN-030903,2024-03-26,2987.03,Marketing,LATAM,crypto,completed,license subscription subscription purchase,V0322
TXN-008622,2023-05-07,52.89,Operations,US-West,credit_card,completed,license subscription equipment license,V0230
TXN-020348,2023-10-24,12.87,Marketing,EU-South,ach,completed,purchase travel service meal purchase,V0345
TXN-011214,2023-06-14,-54.24,Training,US-West,wire,completed,meal travel meal equipment travel service,V0332
TXN-016250,2023-08-26,283.52,Technology,US-West,credit_card,completed,purchase subscription meal travel meal meal,V0082
TXN-023831,2023-12-13,1422.57,Travel,EU-North,credit_card,completed,meal renewal purchase meal service,V0159
TXN-038790,2024-07-19,1049.44,Legal,EU-North,wire,completed,license purchase,V0383
TXN-042839,2024-09-17,204.57,Payroll,EU-North,check,completed,equipment equipment license travel,V0450
TXN-007947,2023-04-28,60.36,Technology,US-East,ach,completed,service travel renewal meal,V0070
TXN-047897,2024-12-01,118.93,Marketing,LATAM,crypto,completed,renewal renewal travel travel travel,V0192
TXN-010084,2023-05-29,31.7,Legal,APAC,ach,completed,service renewal purchase license meal,V0114
TXN-023184,2023-12-04,99.19,Payroll,US-West,check,completed,meal purchase service,V0426
TXN-041894,2024-09-04,72.66,Technology,US-West,check,completed,meal equipment,V0191
TXN-011587,2023-06-19,210.82,Legal,APAC,wire,completed,renewal purchase renewal subscription purchase purchase,V0479
TXN-015329,2023-08-12,598.64,Operations,APAC,check,completed,equipment travel renewal service,V0479
TXN-043791,2024-10-01,692.82,Payroll,EU-South,ach,completed,equipment travel equipment travel,V0396
TXN-030619,2024-03-22,95.2,Travel,US-East,ach,pending,meal travel,V0223
TXN-010817,2023-06-08,238.44,Operations,LATAM,credit_card,completed,travel meal license equipment equipment subscription,V0308
TXN-005726,2023-03-26,303.31,Legal,LATAM,wire,completed,license service equipment renewal,V0167
TXN-041495,2024-08-28,2613.06,Training,EU-North,wire,completed,license equipment service renewal meal renewal,V0279
TXN-037515,2024-06-30,360.4,Payroll,LATAM,check,completed,purchase travel subscription travel,V0229
TXN-012532,2023-07-03,579.56,Training,US-West,check,completed,service license renewal license purchase renewal,V0085
TXN-017863,2023-09-18,1941.06,Technology,LATAM,ach,completed,travel travel,V0184
TXN-025062,2023-12-31,472.64,Travel,US-West,wire,completed,purchase subscription meal purchase license equipment,V0336
TXN-004371,2023-03-05,666.02,Technology,LATAM,ach,completed,travel equipment subscription,V0488
TXN-028100,2024-02-14,91.21,Legal,LATAM,ach,completed,purchase subscription license equipment equipment travel,V0195
TXN-013742,2023-07-20,317.12,Legal,US-West,ach,completed,subscription renewal equipment purchase purchase travel,V0198
TXN-045928,2024-11-02,64.36,Food & Bev,APAC,crypto,completed,service service travel equipment service purchase,V0029
TXN-005039,2023-03-15,1970.53,Marketing,US-West,ach,completed,service subscription equipment renewal,V0104
TXN-042949,2024-09-19,507.16,Training,EU-South,crypto,completed,license license,V0384
TXN-021528,2023-11-09,90.46,Travel,US-East,wire,completed,equipment travel service,V0133
TXN-043045,2024-09-20,397.89,Food & Bev,LATAM,wire,completed,subscription meal renewal meal,V0073
TXN-045536,2024-10-27,259.36,Food & Bev,EU-North,wire,completed,renewal license license renewal,V0227
TXN-044061,2024-10-05,2268.88,Legal,APAC,check,completed,purchase travel meal,V0499
TXN-048250,2024-12-06,240.91,Legal,APAC,ach,completed,renewal subscription,V0339
TXN-019528,2023-10-12,974.55,Food & Bev,US-East,ach,completed,renewal service renewal license equipment equipment,V0422
TXN-017307,2023-09-10,375.99,Operations,EU-North,crypto,completed,equipment renewal service travel purchase,V0137
TXN-006056,2023-03-31,2534.95,Technology,US-East,crypto,completed,travel purchase,V0256
TXN-027814,2024-02-10,556.58,Operations,US-East,credit_card,completed,renewal subscription,V0345
TXN-000279,2023-01-05,148.82,Travel,US-East,ach,completed,travel meal purchase subscription,V0160
TXN-018640,2023-09-29,65.57,Travel,US-West,check,completed,travel license service renewal subscription,V0138
TXN-000327,2023-01-06,1166.16,Operations,EU-South,check,refunded,service service subscription purchase equipment,V0096
TXN-023453,2023-12-08,1857.81,Payroll,US-East,credit_card,completed,purchase travel travel travel license,V0393
TXN-027797,2024-02-09,524.13,Operations,APAC,check,completed,meal renewal subscription,V0031
TXN-006681,2023-04-09,577.25,Legal,EU-South,credit_card,pending,purchase meal,V0422
TXN-043801,2024-10-01,281.83,Food & Bev,EU-South,wire,completed,equipment equipment purchase license,V0477
TXN-038874,2024-07-20,2750.3,Marketing,US-West,ach,completed,service renewal renewal,V0318
TXN-028052,2024-02-13,418.59,Marketing,EU-South,credit_card,completed,license equipment license travel equipment purchase,V0156
TXN-008446,2023-05-04,705.15,Legal,APAC,credit_card,completed,subscription equipment,V0005
TXN-010128,2023-05-30,1071.02,Technology,EU-South,crypto,completed,travel service meal,V0402
TXN-011007,2023-06-11,6827.79,Marketing,US-West,check,completed,subscription purchase equipment equipment,V0384
TXN-029967,2024-03-13,688.2,Technology,LATAM,crypto,completed,purchase meal travel renewal license,V0493
TXN-038055,2024-07-08,188.49,Food & Bev,EU-North,ach,completed,purchase purchase travel license equipment subscription,V0258
TXN-024702,2023-12-26,1665.39,Travel,APAC,check,completed,subscription subscription purchase equipment purchase,V0013
TXN-038427,2024-07-13,405.19,Technology,US-West,credit_card,completed,purchase service subscription equipment renewal,V0134
TXN-035057,2024-05-25,11301.89,Legal,EU-South,wire,completed,travel service meal renewal,V0145
TXN-024820,2023-12-28,61.66,Food & Bev,EU-North,crypto,completed,meal equipment travel,V0320
TXN-037133,2024-06-24,445.27,Travel,EU-South,ach,completed,renewal renewal travel subscription travel,V0344
TXN-008744,2023-05-09,97.19,Operations,EU-North,ach,completed,purchase license,V0219
TXN-006131,2023-04-01,212.24,Operations,APAC,credit_card,completed,subscription purchase license license meal,V0232
TXN-008607,2023-05-07,862.47,Operations,APAC,ach,pending,license license renewal,V0150
TXN-033087,2024-04-27,114.41,Food & Bev,US-West,ach,completed,renewal license travel,V0082
TXN-047986,2024-12-02,290.34,Technology,EU-North,wire,completed,license equipment purchase renewal subscription,V0001
TXN-016609,2023-08-31,77.19,Travel,LATAM,wire,completed,equipment renewal service subscription purchase,V0201
TXN-009745,2023-05-24,5585.36,Payroll,APAC,check,completed,subscription license travel license service,V0174
TXN-024138,2023-12-18,94.36,Travel,EU-South,ach,completed,subscription travel meal renewal meal subscription,V0055
TXN-038774,2024-07-18,3368.59,Marketing,LATAM,credit_card,completed,license equipment travel subscription renewal,V0193
TXN-014686,2023-08-03,1530.27,Training,EU-South,crypto,completed,subscription equipment purchase meal subscription subscription,V0247
TXN-010432,2023-06-03,57.74,Travel,EU-North,check,completed,purchase equipment license,V0230
